DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
UL	4.52818	452	8	0	7	3	1	1	0	180	0	0	44.8079 	0	0
UL	4.52823	452	8	0	10	3	1	2	0	6306	28	0	32.4078 	0	0
DL	4.52832	452	8	1	1	3	1	1	0	6306	28	0	44.8313	0	0
DL	4.52837	452	8	1	4	3	1	2	0	6306	28	0	32.3601	0	0
UL	4.52843	452	8	1	7	3	1	1	0	180	0	0	44.8582 	0	0
UL	4.52848	452	8	1	10	3	1	2	0	6306	28	0	32.3076 	0	0
DL	4.52857	452	8	2	1	3	1	1	0	6306	28	0	44.8481	0	0
DL	4.52862	452	8	2	4	3	1	2	0	6306	28	0	32.3669	0	0
UL	4.52868	452	8	2	7	3	1	1	0	180	0	0	44.8071 	0	0
UL	4.52873	452	8	2	10	3	1	2	0	6306	28	0	32.3509 	0	0
DL	4.52882	452	8	3	1	3	1	1	0	6306	28	0	44.7935	0	0
DL	4.52887	452	8	3	4	3	1	2	0	6306	28	0	32.4097	0	0
UL	4.52893	452	8	3	7	3	1	1	0	180	0	0	44.8247 	0	0
UL	4.52898	452	8	3	10	3	1	2	0	6306	28	0	32.5039 	0	0
DL	4.52907	452	9	0	1	3	1	1	0	6306	28	0	44.8325	0	0
DL	4.52912	452	9	0	4	3	1	2	0	6306	28	0	32.5195	0	0
UL	4.52918	452	9	0	7	3	1	1	0	180	0	0	44.8815 	0	0
UL	4.52923	452	9	0	10	3	1	2	0	6306	28	0	32.5303 	0	0
DL	4.52932	452	9	1	1	3	1	1	0	6306	28	0	44.8851	0	0
DL	4.52937	452	9	1	4	3	1	2	0	6306	28	0	32.5687	0	0
UL	4.52943	452	9	1	7	3	1	1	0	180	0	0	44.902 	0	0
UL	4.52948	452	9	1	10	3	1	2	0	6306	28	0	32.6233 	0	0
DL	4.52957	452	9	2	1	3	1	1	0	6306	28	0	44.9921	0	0
DL	4.52962	452	9	2	4	3	1	2	0	6306	28	0	32.6795	0	0
UL	4.52968	452	9	2	7	3	1	1	0	180	0	0	44.9599 	0	0
UL	4.52973	452	9	2	10	3	1	2	0	6306	28	0	32.5991 	0	0
DL	4.52982	452	9	3	1	3	1	1	0	6306	28	0	44.9373	0	0
DL	4.52987	452	9	3	4	3	1	2	0	6306	28	0	32.6636	0	0
UL	4.52993	452	9	3	7	3	1	1	0	180	0	0	44.951 	0	0
UL	4.52998	452	9	3	10	3	1	2	0	6306	28	0	32.6325 	0	0
DL	4.53007	453	0	0	1	3	1	1	0	6306	28	0	44.9523	0	0
DL	4.53012	453	0	0	4	3	1	2	0	6306	28	0	32.5422	0	0
UL	4.53018	453	0	0	7	3	1	1	0	180	0	0	44.9983 	0	0
UL	4.53023	453	0	0	10	3	1	2	0	6306	28	0	32.5492 	0	0
DL	4.53032	453	0	1	1	3	1	1	0	6306	28	0	44.9868	0	0
DL	4.53037	453	0	1	4	3	1	2	0	6306	28	0	32.5514	0	0
UL	4.53043	453	0	1	7	3	1	1	0	180	0	0	44.961 	0	0
UL	4.53048	453	0	1	10	3	1	2	0	6306	28	0	32.5033 	0	0
DL	4.53057	453	0	2	1	3	1	1	0	6306	28	0	44.8906	0	0
DL	4.53062	453	0	2	4	3	1	2	0	6306	28	0	32.4896	0	0
UL	4.53068	453	0	2	7	3	1	1	0	180	0	0	44.8731 	0	0
UL	4.53073	453	0	2	10	3	1	2	0	6306	28	0	32.5832 	0	0
DL	4.53082	453	0	3	1	3	1	1	0	6306	28	0	44.8489	0	0
DL	4.53087	453	0	3	4	3	1	2	0	6306	28	0	32.656	0	0
UL	4.53093	453	0	3	7	3	1	1	0	180	0	0	44.8993 	0	0
UL	4.53098	453	0	3	10	3	1	2	0	6306	28	0	32.6315 	0	0
DL	4.53107	453	1	0	1	3	1	1	0	6306	28	0	44.9708	0	0
DL	4.53112	453	1	0	4	3	1	2	0	6306	28	0	32.6344	0	0
UL	4.53118	453	1	0	7	3	1	1	0	180	0	0	45.0016 	0	0
UL	4.53123	453	1	0	10	3	1	2	0	6306	28	0	32.6556 	0	0
DL	4.53132	453	1	1	1	3	1	1	0	6306	28	0	44.9832	0	0
DL	4.53137	453	1	1	4	3	1	2	0	6306	28	0	32.5835	0	0
UL	4.53143	453	1	1	7	3	1	1	0	180	0	0	44.9998 	0	0
UL	4.53148	453	1	1	10	3	1	2	0	6306	28	0	32.5612 	0	0
DL	4.53157	453	1	2	1	3	1	1	0	6306	28	0	44.9808	0	0
DL	4.53162	453	1	2	4	3	1	2	0	6306	28	0	32.4747	0	0
UL	4.53168	453	1	2	7	3	1	1	0	180	0	0	44.9554 	0	0
UL	4.53173	453	1	2	10	3	1	2	0	6306	28	0	32.5023 	0	0
DL	4.53182	453	1	3	1	3	1	1	0	6306	28	0	44.826	0	0
DL	4.53187	453	1	3	4	3	1	2	0	6306	28	0	32.5329	0	0
UL	4.53193	453	1	3	7	3	1	1	0	180	0	0	44.8168 	0	0
UL	4.53198	453	1	3	10	3	1	2	0	6306	28	0	32.5275 	0	0
DL	4.53207	453	2	0	1	3	1	1	0	6306	28	0	44.853	0	0
DL	4.53212	453	2	0	4	3	1	2	0	6306	28	0	32.5267	0	0
UL	4.53218	453	2	0	7	3	1	1	0	180	0	0	44.8458 	0	0
UL	4.53223	453	2	0	10	3	1	2	0	6306	28	0	32.5249 	0	0
DL	4.53232	453	2	1	1	3	1	1	0	6306	28	0	44.8452	0	0
DL	4.53237	453	2	1	4	3	1	2	0	6306	28	0	32.5454	0	0
UL	4.53243	453	2	1	7	3	1	1	0	180	0	0	44.8841 	0	0
UL	4.53248	453	2	1	10	3	1	2	0	6306	28	0	32.492 	0	0
DL	4.53257	453	2	2	1	3	1	1	0	6306	28	0	44.9374	0	0
DL	4.53262	453	2	2	4	3	1	2	0	6306	28	0	32.4806	0	0
UL	4.53268	453	2	2	7	3	1	1	0	180	0	0	44.8924 	0	0
UL	4.53273	453	2	2	10	3	1	2	0	6306	28	0	32.4753 	0	0
DL	4.53282	453	2	3	1	3	1	1	0	6306	28	0	44.8079	0	0
DL	4.53287	453	2	3	4	3	1	2	0	6306	28	0	32.5352	0	0
UL	4.53293	453	2	3	7	3	1	1	0	180	0	0	44.757 	0	0
UL	4.53298	453	2	3	10	3	1	2	0	6306	28	0	32.5425 	0	0
DL	4.53307	453	3	0	1	3	1	1	0	6306	28	0	44.7466	0	0
DL	4.53312	453	3	0	4	3	1	2	0	6306	28	0	32.5783	0	0
UL	4.53318	453	3	0	7	3	1	1	0	180	0	0	44.7315 	0	0
UL	4.53323	453	3	0	10	3	1	2	0	6306	28	0	32.5622 	0	0
DL	4.53332	453	3	1	1	3	1	1	0	6306	28	0	44.7075	0	0
DL	4.53337	453	3	1	4	3	1	2	0	6306	28	0	32.5222	0	0
UL	4.53343	453	3	1	7	3	1	1	0	180	0	0	44.6722 	0	0
UL	4.53348	453	3	1	10	3	1	2	0	6306	28	0	32.5415 	0	0
DL	4.53357	453	3	2	1	3	1	1	0	6306	28	0	44.6938	0	0
DL	4.53362	453	3	2	4	3	1	2	0	6306	28	0	32.5833	0	0
UL	4.53368	453	3	2	7	3	1	1	0	180	0	0	44.6334 	0	0
UL	4.53373	453	3	2	10	3	1	2	0	6306	28	0	32.6122 	0	0
DL	4.53382	453	3	3	1	3	1	1	0	6306	28	0	44.5666	0	0
DL	4.53387	453	3	3	4	3	1	2	0	6306	28	0	32.5944	0	0
UL	4.53393	453	3	3	7	3	1	1	0	180	0	0	44.6119 	0	0
UL	4.53398	453	3	3	10	3	1	2	0	6306	28	0	32.5694 	0	0
DL	4.53407	453	4	0	1	3	1	1	0	6306	28	0	44.6328	0	0
DL	4.53412	453	4	0	4	3	1	2	0	6306	28	0	32.5426	0	0
UL	4.53418	453	4	0	7	3	1	1	0	180	0	0	44.6259 	0	0
UL	4.53423	453	4	0	10	3	1	2	0	6306	28	0	32.4908 	0	0
DL	4.53432	453	4	1	1	3	1	1	0	6306	28	0	44.6394	0	0
DL	4.53437	453	4	1	4	3	1	2	0	6306	28	0	32.3871	0	0
UL	4.53443	453	4	1	7	3	1	1	0	180	0	0	44.7328 	0	0
UL	4.53448	453	4	1	10	3	1	2	0	6306	28	0	32.3225 	0	0
DL	4.53457	453	4	2	1	3	1	1	0	6306	28	0	44.7292	0	0
DL	4.53462	453	4	2	4	3	1	2	0	6306	28	0	32.3203	0	0
UL	4.53468	453	4	2	7	3	1	1	0	180	0	0	44.6338 	0	0
UL	4.53473	453	4	2	10	3	1	2	0	6306	28	0	32.3026 	0	0
DL	4.53482	453	4	3	1	3	1	1	0	6306	28	0	44.5881	0	0
DL	4.53487	453	4	3	4	3	1	2	0	6306	28	0	32.2935	0	0
UL	4.53493	453	4	3	7	3	1	1	0	180	0	0	44.5223 	0	0
UL	4.53498	453	4	3	10	3	1	2	0	6306	28	0	32.3869 	0	0
DL	4.53507	453	5	0	1	3	1	1	0	6306	28	0	44.5378	0	0
DL	4.53512	453	5	0	4	3	1	2	0	6306	28	0	32.3848	0	0
UL	4.53518	453	5	0	7	3	1	1	0	180	0	0	44.5011 	0	0
UL	4.53523	453	5	0	10	3	1	2	0	6306	28	0	32.3608 	0	0
DL	4.53532	453	5	1	1	3	1	1	0	6306	28	0	44.4268	0	0
DL	4.53537	453	5	1	4	3	1	2	0	6306	28	0	32.379	0	0
UL	4.53543	453	5	1	7	3	1	1	0	180	0	0	44.4683 	0	0
UL	4.53548	453	5	1	10	3	1	2	0	6306	28	0	32.3073 	0	0
DL	4.53557	453	5	2	1	3	1	1	0	6306	28	0	44.4939	0	0
DL	4.53562	453	5	2	4	3	1	2	0	6306	28	0	32.3345	0	0
UL	4.53568	453	5	2	7	3	1	1	0	180	0	0	44.5401 	0	0
UL	4.53573	453	5	2	10	3	1	2	0	6306	28	0	32.3166 	0	0
DL	4.53582	453	5	3	1	3	1	1	0	6306	28	0	44.6247	0	0
DL	4.53587	453	5	3	4	3	1	2	0	6306	28	0	32.2632	0	0
UL	4.53593	453	5	3	7	3	1	1	0	180	0	0	44.6364 	0	0
UL	4.53598	453	5	3	10	3	1	2	0	6306	28	0	32.2143 	0	0
DL	4.53607	453	6	0	1	3	1	1	0	6306	28	0	44.5111	0	0
DL	4.53612	453	6	0	4	3	1	2	0	6306	28	0	32.2085	0	0
UL	4.53618	453	6	0	7	3	1	1	0	180	0	0	44.5146 	0	0
UL	4.53623	453	6	0	10	3	1	2	0	6306	28	0	32.2524 	0	0
DL	4.53632	453	6	1	1	3	1	1	0	6306	28	0	44.5045	0	0
DL	4.53637	453	6	1	4	3	1	2	0	6306	28	0	32.2336	0	0
UL	4.53643	453	6	1	7	3	1	1	0	180	0	0	44.4494 	0	0
UL	4.53648	453	6	1	10	3	1	2	0	6306	28	0	32.268 	0	0
DL	4.53657	453	6	2	1	3	1	1	0	6306	28	0	44.4031	0	0
DL	4.53662	453	6	2	4	3	1	2	0	6306	28	0	32.3402	0	0
UL	4.53668	453	6	2	7	3	1	1	0	180	0	0	44.3708 	0	0
UL	4.53673	453	6	2	10	3	1	2	0	6306	28	0	32.2748 	0	0
DL	4.53682	453	6	3	1	3	1	1	0	6306	28	0	44.3234	0	0
DL	4.53687	453	6	3	4	3	1	2	0	6306	28	0	32.2061	0	0
UL	4.53693	453	6	3	7	3	1	1	0	180	0	0	44.3272 	0	0
UL	4.53698	453	6	3	10	3	1	2	0	6306	28	0	32.2612 	0	0
DL	4.53707	453	7	0	1	3	1	1	0	6306	28	0	44.2971	0	0
DL	4.53712	453	7	0	4	3	1	2	0	6306	28	0	32.2267	0	0
UL	4.53718	453	7	0	7	3	1	1	0	180	0	0	44.3472 	0	0
UL	4.53723	453	7	0	10	3	1	2	0	6306	28	0	32.2599 	0	0
DL	4.53732	453	7	1	1	3	1	1	0	6306	28	0	44.3453	0	0
DL	4.53737	453	7	1	4	3	1	2	0	6306	28	0	32.2526	0	0
UL	4.53743	453	7	1	7	3	1	1	0	180	0	0	44.3088 	0	0
UL	4.53748	453	7	1	10	3	1	2	0	6306	28	0	32.2753 	0	0
DL	4.53757	453	7	2	1	3	1	1	0	6306	28	0	44.2925	0	0
DL	4.53762	453	7	2	4	3	1	2	0	6306	28	0	32.1516	0	0
UL	4.53768	453	7	2	7	3	1	1	0	180	0	0	44.2018 	0	0
UL	4.53773	453	7	2	10	3	1	2	0	6306	28	0	32.1113 	0	0
DL	4.53782	453	7	3	1	3	1	1	0	6306	28	0	44.2359	0	0
DL	4.53787	453	7	3	4	3	1	2	0	6306	28	0	32.1897	0	0
UL	4.53793	453	7	3	7	3	1	1	0	180	0	0	44.256 	0	0
UL	4.53798	453	7	3	10	3	1	2	0	6306	28	0	32.1899 	0	0
DL	4.53807	453	8	0	1	3	1	1	0	6306	28	0	44.2515	0	0
DL	4.53812	453	8	0	4	3	1	2	0	6306	28	0	32.1575	0	0
UL	4.53818	453	8	0	7	3	1	1	0	180	0	0	44.2025 	0	0
UL	4.53823	453	8	0	10	3	1	2	0	6306	28	0	32.1154 	0	0
DL	4.53832	453	8	1	1	3	1	1	0	6306	28	0	44.1773	0	0
DL	4.53837	453	8	1	4	3	1	2	0	6306	28	0	32.0619	0	0
UL	4.53843	453	8	1	7	3	1	1	0	180	0	0	44.0725 	0	0
UL	4.53848	453	8	1	10	3	1	2	0	6306	28	0	32.0319 	0	0
DL	4.53857	453	8	2	1	3	1	1	0	6306	28	0	44.0645	0	0
DL	4.53862	453	8	2	4	3	1	2	0	6306	28	0	31.975	0	0
UL	4.53868	453	8	2	7	3	1	1	0	180	0	0	44.0378 	0	0
UL	4.53873	453	8	2	10	3	1	2	0	6306	28	0	32.0351 	0	0
DL	4.53882	453	8	3	1	3	1	1	0	6306	28	0	44.043	0	0
DL	4.53887	453	8	3	4	3	1	2	0	6306	28	0	32.0436	0	0
UL	4.53893	453	8	3	7	3	1	1	0	180	0	0	44.0551 	0	0
UL	4.53898	453	8	3	10	3	1	2	0	6306	28	0	32.0686 	0	0
DL	4.53907	453	9	0	1	3	1	1	0	6306	28	0	44.0954	0	0
DL	4.53912	453	9	0	4	3	1	2	0	6306	28	0	32.045	0	0
UL	4.53918	453	9	0	7	3	1	1	0	180	0	0	44.149 	0	0
UL	4.53923	453	9	0	10	3	1	2	0	6306	28	0	32.0675 	0	0
DL	4.53932	453	9	1	1	3	1	1	0	6306	28	0	44.214	0	0
DL	4.53937	453	9	1	4	3	1	2	0	6306	28	0	32.0575	0	0
UL	4.53943	453	9	1	7	3	1	1	0	180	0	0	44.2706 	0	0
UL	4.53948	453	9	1	10	3	1	2	0	6306	28	0	32.1138 	0	0
DL	4.53957	453	9	2	1	3	1	1	0	6306	28	0	44.2355	0	0
DL	4.53962	453	9	2	4	3	1	2	0	6306	28	0	32.1616	0	0
UL	4.53968	453	9	2	7	3	1	1	0	180	0	0	44.2354 	0	0
UL	4.53973	453	9	2	10	3	1	2	0	6306	28	0	32.1609 	0	0
DL	4.53982	453	9	3	1	3	1	1	0	6306	28	0	44.1665	0	0
DL	4.53987	453	9	3	4	3	1	2	0	6306	28	0	32.1206	0	0
UL	4.53993	453	9	3	7	3	1	1	0	180	0	0	44.1388 	0	0
UL	4.53998	453	9	3	10	3	1	2	0	6306	28	0	32.0934 	0	0
DL	4.54007	454	0	0	1	3	1	1	0	6306	28	0	44.2225	0	0
DL	4.54012	454	0	0	4	3	1	2	0	6306	28	0	32.0667	0	0
UL	4.54018	454	0	0	7	3	1	1	0	180	0	0	44.1907 	0	0
UL	4.54023	454	0	0	10	3	1	2	0	6306	28	0	32.0574 	0	0
DL	4.54032	454	0	1	1	3	1	1	0	6306	28	0	44.1148	0	0
DL	4.54037	454	0	1	4	3	1	2	0	6306	28	0	32.0931	0	0
UL	4.54043	454	0	1	7	3	1	1	0	180	0	0	44.0547 	0	0
UL	4.54048	454	0	1	10	3	1	2	0	6306	28	0	32.1469 	0	0
DL	4.54057	454	0	2	1	3	1	1	0	6306	28	0	44.1101	0	0
DL	4.54062	454	0	2	4	3	1	2	0	6306	28	0	32.0687	0	0
UL	4.54068	454	0	2	7	3	1	1	0	180	0	0	44.1349 	0	0
UL	4.54073	454	0	2	10	3	1	2	0	6306	28	0	32.0473 	0	0
DL	4.54082	454	0	3	1	3	1	1	0	6306	28	0	44.1502	0	0
DL	4.54087	454	0	3	4	3	1	2	0	6306	28	0	32.0421	0	0
UL	4.54093	454	0	3	7	3	1	1	0	180	0	0	44.2149 	0	0
UL	4.54098	454	0	3	10	3	1	2	0	6306	28	0	32.0984 	0	0
DL	4.54107	454	1	0	1	3	1	1	0	6306	28	0	44.1341	0	0
DL	4.54112	454	1	0	4	3	1	2	0	6306	28	0	32.1419	0	0
UL	4.54118	454	1	0	7	3	1	1	0	180	0	0	44.1101 	0	0
UL	4.54123	454	1	0	10	3	1	2	0	6306	28	0	32.199 	0	0
DL	4.54132	454	1	1	1	3	1	1	0	6306	28	0	44.1668	0	0
DL	4.54137	454	1	1	4	3	1	2	0	6306	28	0	32.1478	0	0
UL	4.54143	454	1	1	7	3	1	1	0	180	0	0	44.2127 	0	0
UL	4.54148	454	1	1	10	3	1	2	0	6306	28	0	32.1395 	0	0
DL	4.54157	454	1	2	1	3	1	1	0	6306	28	0	44.2084	0	0
DL	4.54162	454	1	2	4	3	1	2	0	6306	28	0	32.0754	0	0
UL	4.54168	454	1	2	7	3	1	1	0	180	0	0	44.2198 	0	0
UL	4.54173	454	1	2	10	3	1	2	0	6306	28	0	32.0833 	0	0
DL	4.54182	454	1	3	1	3	1	1	0	6306	28	0	44.1654	0	0
DL	4.54187	454	1	3	4	3	1	2	0	6306	28	0	32.0792	0	0
UL	4.54193	454	1	3	7	3	1	1	0	180	0	0	44.2015 	0	0
UL	4.54198	454	1	3	10	3	1	2	0	6306	28	0	32.043 	0	0
DL	4.54207	454	2	0	1	3	1	1	0	6306	28	0	44.2003	0	0
DL	4.54212	454	2	0	4	3	1	2	0	6306	28	0	32.0066	0	0
UL	4.54218	454	2	0	7	3	1	1	0	180	0	0	44.1718 	0	0
UL	4.54223	454	2	0	10	3	1	2	0	6306	28	0	32.0485 	0	0
DL	4.54232	454	2	1	1	3	1	1	0	6306	28	0	44.1604	0	0
DL	4.54237	454	2	1	4	3	1	2	0	6306	28	0	32.0729	0	0
UL	4.54243	454	2	1	7	3	1	1	0	180	0	0	44.0911 	0	0
UL	4.54248	454	2	1	10	3	1	2	0	6306	28	0	32.1411 	0	0
DL	4.54257	454	2	2	1	3	1	1	0	6306	28	0	44.0267	0	0
DL	4.54262	454	2	2	4	3	1	2	0	6306	28	0	32.2017	0	0
UL	4.54268	454	2	2	7	3	1	1	0	180	0	0	44.0506 	0	0
UL	4.54273	454	2	2	10	3	1	2	0	6306	28	0	32.2933 	0	0
DL	4.54282	454	2	3	1	3	1	1	0	6306	28	0	43.9733	0	0
DL	4.54287	454	2	3	4	3	1	2	0	6306	28	0	32.2739	0	0
UL	4.54293	454	2	3	7	3	1	1	0	180	0	0	43.8718 	0	0
UL	4.54298	454	2	3	10	3	1	2	0	6306	28	0	32.2728 	0	0
DL	4.54307	454	3	0	1	3	1	1	0	6306	28	0	43.9244	0	0
DL	4.54312	454	3	0	4	3	1	2	0	6306	28	0	32.2627	0	0
UL	4.54318	454	3	0	7	3	1	1	0	180	0	0	43.8725 	0	0
UL	4.54323	454	3	0	10	3	1	2	0	6306	28	0	32.2284 	0	0
DL	4.54332	454	3	1	1	3	1	1	0	6306	28	0	43.8995	0	0
DL	4.54337	454	3	1	4	3	1	2	0	6306	28	0	32.2743	0	0
UL	4.54343	454	3	1	7	3	1	1	0	180	0	0	43.9037 	0	0
UL	4.54348	454	3	1	10	3	1	2	0	6306	28	0	32.2682 	0	0
DL	4.54357	454	3	2	1	3	1	1	0	6306	28	0	43.949	0	0
DL	4.54362	454	3	2	4	3	1	2	0	6306	28	0	32.3577	0	0
UL	4.54368	454	3	2	7	3	1	1	0	180	0	0	43.8977 	0	0
UL	4.54373	454	3	2	10	3	1	2	0	6306	28	0	32.3883 	0	0
DL	4.54382	454	3	3	1	3	1	1	0	6306	28	0	43.8207	0	0
DL	4.54387	454	3	3	4	3	1	2	0	6306	28	0	32.4472	0	0
UL	4.54393	454	3	3	7	3	1	1	0	180	0	0	43.783 	0	0
UL	4.54398	454	3	3	10	3	1	2	0	6306	28	0	32.499 	0	0
DL	4.54407	454	4	0	1	3	1	1	0	6306	28	0	43.8216	0	0
DL	4.54412	454	4	0	4	3	1	2	0	6306	28	0	32.4875	0	0
UL	4.54418	454	4	0	7	3	1	1	0	180	0	0	43.8728 	0	0
UL	4.54423	454	4	0	10	3	1	2	0	6306	28	0	32.5182 	0	0
DL	4.54432	454	4	1	1	3	1	1	0	6306	28	0	43.8786	0	0
DL	4.54437	454	4	1	4	3	1	2	0	6306	28	0	32.4974	0	0
UL	4.54443	454	4	1	7	3	1	1	0	180	0	0	43.9886 	0	0
UL	4.54448	454	4	1	10	3	1	2	0	6306	28	0	32.461 	0	0
DL	4.54457	454	4	2	1	3	1	1	0	6306	28	0	44.0143	0	0
DL	4.54462	454	4	2	4	3	1	2	0	6306	28	0	32.4487	0	0
UL	4.54468	454	4	2	7	3	1	1	0	180	0	0	44.0868 	0	0
UL	4.54473	454	4	2	10	3	1	2	0	6306	28	0	32.4722 	0	0
DL	4.54482	454	4	3	1	3	1	1	0	6306	28	0	44.0254	0	0
DL	4.54487	454	4	3	4	3	1	2	0	6306	28	0	32.5059	0	0
UL	4.54493	454	4	3	7	3	1	1	0	180	0	0	44.103 	0	0
UL	4.54498	454	4	3	10	3	1	2	0	6306	28	0	32.4809 	0	0
DL	4.54507	454	5	0	1	3	1	1	0	6306	28	0	44.1416	0	0
DL	4.54512	454	5	0	4	3	1	2	0	6306	28	0	32.4327	0	0
UL	4.54518	454	5	0	7	3	1	1	0	180	0	0	44.0735 	0	0
UL	4.54523	454	5	0	10	3	1	2	0	6306	28	0	32.4526 	0	0
DL	4.54532	454	5	1	1	3	1	1	0	6306	28	0	44.0196	0	0
DL	4.54537	454	5	1	4	3	1	2	0	6306	28	0	32.4856	0	0
UL	4.54543	454	5	1	7	3	1	1	0	180	0	0	44.0693 	0	0
UL	4.54548	454	5	1	10	3	1	2	0	6306	28	0	32.4759 	0	0
DL	4.54557	454	5	2	1	3	1	1	0	6306	28	0	44.0775	0	0
DL	4.54562	454	5	2	4	3	1	2	0	6306	28	0	32.485	0	0
UL	4.54568	454	5	2	7	3	1	1	0	180	0	0	44.1211 	0	0
UL	4.54573	454	5	2	10	3	1	2	0	6306	28	0	32.4795 	0	0
DL	4.54582	454	5	3	1	3	1	1	0	6306	28	0	44.0895	0	0
DL	4.54587	454	5	3	4	3	1	2	0	6306	28	0	32.471	0	0
UL	4.54593	454	5	3	7	3	1	1	0	180	0	0	44.0651 	0	0
UL	4.54598	454	5	3	10	3	1	2	0	6306	28	0	32.4594 	0	0
DL	4.54607	454	6	0	1	3	1	1	0	6306	28	0	44.1035	0	0
DL	4.54612	454	6	0	4	3	1	2	0	6306	28	0	32.4803	0	0
UL	4.54618	454	6	0	7	3	1	1	0	180	0	0	44.0883 	0	0
UL	4.54623	454	6	0	10	3	1	2	0	6306	28	0	32.4399 	0	0
DL	4.54632	454	6	1	1	3	1	1	0	6306	28	0	44.0763	0	0
DL	4.54637	454	6	1	4	3	1	2	0	6306	28	0	32.3971	0	0
UL	4.54643	454	6	1	7	3	1	1	0	180	0	0	44.0642 	0	0
UL	4.54648	454	6	1	10	3	1	2	0	6306	28	0	32.3864 	0	0
DL	4.54657	454	6	2	1	3	1	1	0	6306	28	0	44.0519	0	0
DL	4.54662	454	6	2	4	3	1	2	0	6306	28	0	32.3447	0	0
UL	4.54668	454	6	2	7	3	1	1	0	180	0	0	44.0575 	0	0
UL	4.54673	454	6	2	10	3	1	2	0	6306	28	0	32.3652 	0	0
DL	4.54682	454	6	3	1	3	1	1	0	6306	28	0	44.008	0	0
DL	4.54687	454	6	3	4	3	1	2	0	6306	28	0	32.367	0	0
UL	4.54693	454	6	3	7	3	1	1	0	180	0	0	44.0891 	0	0
UL	4.54698	454	6	3	10	3	1	2	0	6306	28	0	32.3335 	0	0
DL	4.54707	454	7	0	1	3	1	1	0	6306	28	0	44.0569	0	0
DL	4.54712	454	7	0	4	3	1	2	0	6306	28	0	32.3567	0	0
UL	4.54718	454	7	0	7	3	1	1	0	180	0	0	44.0743 	0	0
UL	4.54723	454	7	0	10	3	1	2	0	6306	28	0	32.283 	0	0
DL	4.54732	454	7	1	1	3	1	1	0	6306	28	0	44.092	0	0
DL	4.54737	454	7	1	4	3	1	2	0	6306	28	0	32.3292	0	0
UL	4.54743	454	7	1	7	3	1	1	0	180	0	0	44.0314 	0	0
UL	4.54748	454	7	1	10	3	1	2	0	6306	28	0	32.3332 	0	0
DL	4.54757	454	7	2	1	3	1	1	0	6306	28	0	44.0812	0	0
DL	4.54762	454	7	2	4	3	1	2	0	6306	28	0	32.4082	0	0
UL	4.54768	454	7	2	7	3	1	1	0	180	0	0	44.0898 	0	0
UL	4.54773	454	7	2	10	3	1	2	0	6306	28	0	32.4067 	0	0
DL	4.54782	454	7	3	1	3	1	1	0	6306	28	0	44.099	0	0
DL	4.54787	454	7	3	4	3	1	2	0	6306	28	0	32.3855	0	0
UL	4.54793	454	7	3	7	3	1	1	0	180	0	0	44.122 	0	0
UL	4.54798	454	7	3	10	3	1	2	0	6306	28	0	32.3928 	0	0
DL	4.54807	454	8	0	1	3	1	1	0	6306	28	0	44.2065	0	0
DL	4.54812	454	8	0	4	3	1	2	0	6306	28	0	32.3742	0	0
UL	4.54818	454	8	0	7	3	1	1	0	180	0	0	44.1941 	0	0
UL	4.54823	454	8	0	10	3	1	2	0	6306	28	0	32.3529 	0	0
DL	4.54832	454	8	1	1	3	1	1	0	6306	28	0	44.2146	0	0
DL	4.54837	454	8	1	4	3	1	2	0	6306	28	0	32.3255	0	0
UL	4.54843	454	8	1	7	3	1	1	0	180	0	0	44.2534 	0	0
UL	4.54848	454	8	1	10	3	1	2	0	6306	28	0	32.3359 	0	0
DL	4.54857	454	8	2	1	3	1	1	0	6306	28	0	44.1673	0	0
DL	4.54862	454	8	2	4	3	1	2	0	6306	28	0	32.2729	0	0
UL	4.54868	454	8	2	7	3	1	1	0	180	0	0	44.1581 	0	0
UL	4.54873	454	8	2	10	3	1	2	0	6306	28	0	32.2916 	0	0
DL	4.54882	454	8	3	1	3	1	1	0	6306	28	0	44.2209	0	0
DL	4.54887	454	8	3	4	3	1	2	0	6306	28	0	32.2265	0	0
UL	4.54893	454	8	3	7	3	1	1	0	180	0	0	44.2177 	0	0
UL	4.54898	454	8	3	10	3	1	2	0	6306	28	0	32.2958 	0	0
DL	4.54907	454	9	0	1	3	1	1	0	6306	28	0	44.2521	0	0
DL	4.54912	454	9	0	4	3	1	2	0	6306	28	0	32.2889	0	0
UL	4.54918	454	9	0	7	3	1	1	0	180	0	0	44.2924 	0	0
UL	4.54923	454	9	0	10	3	1	2	0	6306	28	0	32.2902 	0	0
DL	4.54932	454	9	1	1	3	1	1	0	6306	28	0	44.3137	0	0
DL	4.54937	454	9	1	4	3	1	2	0	6306	28	0	32.226	0	0
UL	4.54943	454	9	1	7	3	1	1	0	180	0	0	44.3249 	0	0
UL	4.54948	454	9	1	10	3	1	2	0	6306	28	0	32.2177 	0	0
DL	4.54957	454	9	2	1	3	1	1	0	6306	28	0	44.2841	0	0
DL	4.54962	454	9	2	4	3	1	2	0	6306	28	0	32.3401	0	0
UL	4.54968	454	9	2	7	3	1	1	0	180	0	0	44.2586 	0	0
UL	4.54973	454	9	2	10	3	1	2	0	6306	28	0	32.291 	0	0
