DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
UL	2.57973	257	9	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.57987	257	9	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.57998	257	9	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58012	258	0	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58023	258	0	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58037	258	0	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58048	258	0	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58062	258	0	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58073	258	0	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58087	258	0	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58098	258	0	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58112	258	1	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58123	258	1	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58137	258	1	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58148	258	1	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58162	258	1	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58173	258	1	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58187	258	1	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58198	258	1	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58212	258	2	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58223	258	2	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58237	258	2	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58248	258	2	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58262	258	2	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58273	258	2	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58287	258	2	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58298	258	2	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58312	258	3	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58323	258	3	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58337	258	3	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58348	258	3	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58362	258	3	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58373	258	3	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58387	258	3	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58398	258	3	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58412	258	4	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58423	258	4	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58437	258	4	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58448	258	4	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58462	258	4	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58473	258	4	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58487	258	4	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58498	258	4	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58512	258	5	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58523	258	5	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58537	258	5	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58548	258	5	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58562	258	5	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58573	258	5	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58587	258	5	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58598	258	5	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58612	258	6	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58623	258	6	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58637	258	6	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58648	258	6	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58662	258	6	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58673	258	6	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58687	258	6	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58698	258	6	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58712	258	7	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58723	258	7	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58737	258	7	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58748	258	7	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58762	258	7	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58773	258	7	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58787	258	7	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58798	258	7	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58812	258	8	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58823	258	8	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58837	258	8	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58848	258	8	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58862	258	8	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58873	258	8	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58887	258	8	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58898	258	8	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58912	258	9	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58923	258	9	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58937	258	9	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58948	258	9	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58962	258	9	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58973	258	9	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.58987	258	9	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.58998	258	9	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59012	259	0	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59023	259	0	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59037	259	0	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59048	259	0	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59062	259	0	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59073	259	0	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59087	259	0	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59098	259	0	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59112	259	1	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59123	259	1	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59137	259	1	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59148	259	1	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59162	259	1	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59173	259	1	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59187	259	1	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59198	259	1	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59212	259	2	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59223	259	2	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59237	259	2	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59248	259	2	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59262	259	2	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59273	259	2	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59287	259	2	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59298	259	2	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59312	259	3	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59323	259	3	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59337	259	3	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59348	259	3	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59362	259	3	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59373	259	3	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59387	259	3	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59398	259	3	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59412	259	4	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59423	259	4	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59437	259	4	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59448	259	4	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59462	259	4	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59473	259	4	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59487	259	4	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59498	259	4	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59512	259	5	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59523	259	5	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59537	259	5	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59548	259	5	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59562	259	5	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59573	259	5	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59587	259	5	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59598	259	5	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59612	259	6	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59623	259	6	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59637	259	6	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59648	259	6	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59662	259	6	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59673	259	6	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59687	259	6	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59698	259	6	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59712	259	7	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59723	259	7	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59737	259	7	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59748	259	7	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59762	259	7	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59773	259	7	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59787	259	7	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59798	259	7	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59812	259	8	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59823	259	8	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59837	259	8	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59848	259	8	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59862	259	8	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59873	259	8	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59887	259	8	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59898	259	8	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59912	259	9	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59923	259	9	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59937	259	9	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59948	259	9	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59962	259	9	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59973	259	9	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.59987	259	9	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.59998	259	9	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60012	260	0	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60023	260	0	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60037	260	0	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60048	260	0	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60062	260	0	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60073	260	0	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60087	260	0	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60098	260	0	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60112	260	1	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60123	260	1	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60137	260	1	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60148	260	1	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60162	260	1	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60173	260	1	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60187	260	1	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60198	260	1	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60212	260	2	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60223	260	2	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60237	260	2	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60248	260	2	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60262	260	2	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60273	260	2	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60287	260	2	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60298	260	2	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60312	260	3	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60323	260	3	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60337	260	3	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60348	260	3	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60362	260	3	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60373	260	3	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60387	260	3	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60398	260	3	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60412	260	4	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60423	260	4	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60437	260	4	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60448	260	4	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60462	260	4	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60473	260	4	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60487	260	4	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60498	260	4	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60512	260	5	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60523	260	5	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60537	260	5	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60548	260	5	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60562	260	5	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60573	260	5	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60587	260	5	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60598	260	5	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60612	260	6	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60623	260	6	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60637	260	6	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60648	260	6	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60662	260	6	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60673	260	6	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60687	260	6	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60698	260	6	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60712	260	7	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60723	260	7	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60737	260	7	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60748	260	7	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60762	260	7	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60773	260	7	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60787	260	7	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60798	260	7	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60812	260	8	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60823	260	8	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60837	260	8	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60848	260	8	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60862	260	8	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60873	260	8	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60887	260	8	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60898	260	8	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60912	260	9	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60923	260	9	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60937	260	9	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60948	260	9	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60962	260	9	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60973	260	9	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.60987	260	9	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.60998	260	9	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61012	261	0	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61023	261	0	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61037	261	0	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61048	261	0	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61062	261	0	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61073	261	0	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61087	261	0	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61098	261	0	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61112	261	1	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61123	261	1	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61137	261	1	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61148	261	1	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61162	261	1	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61173	261	1	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61187	261	1	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61198	261	1	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61212	261	2	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61223	261	2	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61237	261	2	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61248	261	2	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61262	261	2	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61273	261	2	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61287	261	2	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61298	261	2	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61312	261	3	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61323	261	3	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61337	261	3	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61348	261	3	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61362	261	3	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61373	261	3	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61387	261	3	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61398	261	3	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61412	261	4	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61423	261	4	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61437	261	4	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61448	261	4	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61462	261	4	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61473	261	4	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61487	261	4	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61498	261	4	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61512	261	5	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61523	261	5	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61537	261	5	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61548	261	5	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61562	261	5	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61573	261	5	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61587	261	5	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61598	261	5	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61612	261	6	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61623	261	6	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61637	261	6	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61648	261	6	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61662	261	6	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61673	261	6	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61687	261	6	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61698	261	6	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61712	261	7	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61723	261	7	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61737	261	7	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61748	261	7	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61762	261	7	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61773	261	7	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61787	261	7	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61798	261	7	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61812	261	8	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61823	261	8	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61837	261	8	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61848	261	8	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61862	261	8	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61873	261	8	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61887	261	8	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61898	261	8	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61912	261	9	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61923	261	9	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61937	261	9	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61948	261	9	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61962	261	9	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61973	261	9	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.61987	261	9	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.61998	261	9	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.62012	262	0	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.62023	262	0	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	2.62037	262	0	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	2.62048	262	0	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
